VIN,ETA,CODE,PLANT,DDA
BBA00000000002379,2021-08-01 18:32:00,G38,DD,CD
BBA00000000002163,2021-08-01 18:33:00,F52,TX,CD
BBA00000000002380,2021-08-01 18:33:00,G38,DD,ZZ
BBA00000000002164,2021-08-01 18:34:00,G28,TX,CD
BBA00000000002381,2021-08-01 18:34:00,G38,DD,CD
BBA00000000002165,2021-08-01 18:35:00,G28,TX,CD
BBA00000000002382,2021-08-01 18:35:00,G38,DD,XA
BBA00000000002166,2021-08-01 18:36:00,G28,TX,ZZ
BBA00000000002383,2021-08-01 18:36:00,G38,DD,ZZ
BBA00000000002167,2021-08-01 18:37:00,G28,TX,XA
BBA00000000002384,2021-08-01 18:37:00,G38,DD,CD
BBA00000000002168,2021-08-01 18:38:00,G28,TX,XA
BBA00000000002385,2021-08-01 18:38:00,G08,DD,ZZ
BBA00000000002169,2021-08-01 18:39:00,F49,TX,ZZ
BBA00000000002386,2021-08-01 18:39:00,G08,DD,ZZ
BBA00000000002170,2021-08-01 18:40:00,F52,TX,CD
BBA00000000002387,2021-08-01 18:40:00,G08,DD,XA
BBA00000000002171,2021-08-01 18:41:00,F39,TX,CD
BBA00000000002388,2021-08-01 18:41:00,G38,DD,CD
BBA00000000002172,2021-08-01 18:42:00,F49,TX,ZZ
BBA00000000002389,2021-08-01 18:42:00,G38,DD,CD
BBA00000000002173,2021-08-01 18:43:00,F39,TX,CD
BBA00000000002390,2021-08-01 18:43:00,G38,DD,CD
BBA00000000002174,2021-08-01 18:44:00,F52,TX,CD
BBA00000000002391,2021-08-01 18:44:00,G38,DD,ZZ
BBA00000000002175,2021-08-01 18:45:00,G28,TX,ZZ
BBA00000000002392,2021-08-01 18:45:00,G38,DD,ZZ
BBA00000000002176,2021-08-01 18:46:00,G28,TX,CD
BBA00000000002393,2021-08-01 18:46:00,G08,DD,ZZ
BBA00000000002177,2021-08-01 18:47:00,F49,TX,CD
BBA00000000002394,2021-08-01 18:47:00,G08,DD,CD
BBA00000000002178,2021-08-01 18:48:00,G28,TX,XA
BBA00000000002395,2021-08-01 18:48:00,G38,DD,CD
BBA00000000002179,2021-08-01 18:49:00,F52,TX,CD
BBA00000000002396,2021-08-01 18:49:00,G08,DD,ZZ
BBA00000000002180,2021-08-01 18:50:00,F52,TX,CD
BBA00000000002397,2021-08-01 18:50:00,G08,DD,ZZ
BBA00000000002181,2021-08-01 18:51:00,G28,TX,XA
BBA00000000002398,2021-08-01 18:51:00,G38,DD,ZZ
BBA00000000002182,2021-08-01 18:52:00,G28,TX,CD
BBA00000000002399,2021-08-01 18:52:00,G08,DD,CD
BBA00000000002183,2021-08-01 18:53:00,F52,TX,CD
BBA00000000002400,2021-08-01 18:53:00,G08,DD,XA
BBA00000000002184,2021-08-01 18:54:00,F49,TX,ZZ
BBA00000000002401,2021-08-01 18:54:00,G08,DD,CD
BBA00000000002185,2021-08-01 18:55:00,G28,TX,XA
BBA00000000002402,2021-08-01 18:55:00,G38,DD,CD
BBA00000000002186,2021-08-01 18:56:00,G28,TX,XA
BBA00000000002403,2021-08-01 18:56:00,G08,DD,CD
BBA00000000002187,2021-08-01 18:57:00,F49,TX,ZZ
BBA00000000002404,2021-08-01 18:57:00,G38,DD,ZZ
BBA00000000002188,2021-08-01 18:58:00,F52,TX,CD
BBA00000000002405,2021-08-01 18:58:00,G08,DD,CD
BBA00000000002189,2021-08-01 18:59:00,G28,TX,CD
BBA00000000002406,2021-08-01 18:59:00,G08,DD,CD
BBA00000000002190,2021-08-01 19:00:00,F52,TX,CD
BBA00000000002407,2021-08-01 19:00:00,G38,DD,CD
BBA00000000002191,2021-08-01 19:01:00,F49,TX,CD
BBA00000000002408,2021-08-01 19:01:00,G08,DD,CD
BBA00000000002192,2021-08-01 19:02:00,G20,TX,ZZ
BBA00000000002409,2021-08-01 19:02:00,G38,DD,CD
BBA00000000002193,2021-08-01 19:03:00,G28,TX,CD
BBA00000000002410,2021-08-01 19:03:00,G38,DD,ZZ
BBA00000000002194,2021-08-01 19:04:00,F39,TX,CD
BBA00000000002411,2021-08-01 19:04:00,G38,DD,CD
BBA00000000002195,2021-08-01 19:05:00,G28,TX,ZZ
BBA00000000002412,2021-08-01 19:05:00,G38,DD,CD
BBA00000000002196,2021-08-01 19:06:00,G20,TX,CD
BBA00000000002413,2021-08-01 19:06:00,G38,DD,CD
BBA00000000002197,2021-08-01 19:07:00,F49,TX,CD
BBA00000000002414,2021-08-01 19:07:00,G08,DD,CD
BBA00000000002198,2021-08-01 19:08:00,F52,TX,CD
BBA00000000002415,2021-08-01 19:08:00,G38,DD,CD
BBA00000000002199,2021-08-01 19:09:00,G28,TX,ZZ
BBA00000000002416,2021-08-01 19:09:00,G38,DD,CD
BBA00000000002200,2021-08-01 19:10:00,G20,TX,ZZ
BBA00000000002417,2021-08-01 19:10:00,G38,DD,CD
BBA00000000002201,2021-08-01 19:11:00,G28,TX,XA
BBA00000000002418,2021-08-01 19:11:00,G38,DD,ZZ
BBA00000000002202,2021-08-01 19:12:00,G20,TX,CD
BBA00000000002419,2021-08-01 19:12:00,G38,DD,ZZ
BBA00000000002203,2021-08-01 19:13:00,G28,TX,CD
BBA00000000002420,2021-08-01 19:13:00,G08,DD,ZZ
BBA00000000002204,2021-08-01 19:14:00,G28,TX,CD
BBA00000000002421,2021-08-01 19:14:00,G38,DD,ZZ
BBA00000000002205,2021-08-01 19:15:00,G28,TX,CD
BBA00000000002422,2021-08-01 19:15:00,G38,DD,ZZ
BBA00000000002206,2021-08-01 19:16:00,G20,TX,CD
BBA00000000002423,2021-08-01 19:16:00,G08,DD,ZZ
BBA00000000002207,2021-08-01 19:17:00,G28,TX,CD
BBA00000000002424,2021-08-01 19:17:00,G38,DD,CD
BBA00000000002208,2021-08-01 19:18:00,F49,TX,CD
BBA00000000002425,2021-08-01 19:18:00,G38,DD,CD
BBA00000000002209,2021-08-01 19:19:00,G28,TX,ZZ
BBA00000000002426,2021-08-01 19:19:00,G38,DD,CD
BBA00000000002210,2021-08-01 19:20:00,F49,TX,ZZ
BBA00000000002427,2021-08-01 19:20:00,G38,DD,CD
BBA00000000002211,2021-08-01 19:21:00,G20,TX,CD
BBA00000000002428,2021-08-01 19:21:00,G08,DD,CD
BBA00000000002212,2021-08-01 19:22:00,G28,TX,CD
BBA00000000002429,2021-08-01 19:22:00,G08,DD,ZZ
BBA00000000002213,2021-08-01 19:23:00,F52,TX,ZZ
BBA00000000002430,2021-08-01 19:23:00,G38,DD,ZZ
BBA00000000002214,2021-08-01 19:24:00,G28,TX,ZZ
BBA00000000002431,2021-08-01 19:24:00,G08,DD,ZZ
BBA00000000002215,2021-08-01 19:25:00,G28,TX,CD
BBA00000000002432,2021-08-01 19:25:00,G08,DD,ZZ
BBA00000000002216,2021-08-01 19:26:00,G28,TX,CD
BBA00000000002433,2021-08-01 19:26:00,G38,DD,ZZ
BBA00000000002217,2021-08-01 19:27:00,G28,TX,CD
BBA00000000002434,2021-08-01 19:27:00,G38,DD,ZZ
BBA00000000002218,2021-08-01 19:28:00,G28,TX,CD
BBA00000000002435,2021-08-01 19:28:00,G08,DD,ZZ
BBA00000000002219,2021-08-01 19:29:00,G28,TX,CD
BBA00000000002436,2021-08-01 19:29:00,G38,DD,ZZ
BBA00000000002220,2021-08-01 19:30:00,G20,TX,CD
BBA00000000002437,2021-08-01 19:30:00,G08,DD,CD
BBA00000000002221,2021-08-01 19:31:00,G28,TX,XA
BBA00000000002438,2021-08-01 19:31:00,G38,DD,CD
BBA00000000002222,2021-08-01 19:32:00,F49,TX,ZZ
BBA00000000002439,2021-08-01 19:32:00,G08,DD,CD
BBA00000000002223,2021-08-01 19:33:00,G28,TX,ZZ
BBA00000000002440,2021-08-01 19:33:00,G38,DD,CD
BBA00000000002224,2021-08-01 19:34:00,F49,TX,ZZ
BBA00000000002441,2021-08-01 19:34:00,G08,DD,XA
BBA00000000002225,2021-08-01 19:35:00,G28,TX,CD
BBA00000000002442,2021-08-01 19:35:00,G38,DD,ZZ
BBA00000000002226,2021-08-01 19:36:00,F49,TX,XA
BBA00000000002443,2021-08-01 19:36:00,G38,DD,CD
BBA00000000002227,2021-08-01 19:37:00,F49,TX,CD
BBA00000000002444,2021-08-01 19:37:00,G08,DD,XA
BBA00000000002228,2021-08-01 19:38:00,G28,TX,CD
BBA00000000002445,2021-08-01 19:38:00,G38,DD,ZZ
BBA00000000002229,2021-08-01 19:39:00,F49,TX,CD
BBA00000000002446,2021-08-01 19:39:00,G38,DD,ZZ
BBA00000000002230,2021-08-01 19:40:00,G28,TX,CD
BBA00000000002447,2021-08-01 19:40:00,G38,DD,CD
BBA00000000002231,2021-08-01 19:41:00,F52,TX,CD
BBA00000000002448,2021-08-01 19:41:00,G38,DD,ZZ
BBA00000000002232,2021-08-01 19:42:00,G28,TX,CD
BBA00000000002449,2021-08-01 19:42:00,G38,DD,ZZ
BBA00000000002233,2021-08-01 19:43:00,F49,TX,ZZ
BBA00000000002450,2021-08-01 19:43:00,G38,DD,CD
BBA00000000002234,2021-08-01 19:44:00,G28,TX,ZZ
BBA00000000002451,2021-08-01 19:44:00,G38,DD,XA
BBA00000000002235,2021-08-01 19:45:00,F49,TX,CD
BBA00000000002452,2021-08-01 19:45:00,G08,DD,ZZ
BBA00000000002236,2021-08-01 19:46:00,G28,TX,CD
BBA00000000002453,2021-08-01 19:46:00,G38,DD,ZZ
BBA00000000002237,2021-08-01 19:47:00,F52,TX,ZZ
BBA00000000002454,2021-08-01 19:47:00,G08,DD,ZZ
BBA00000000002238,2021-08-01 19:48:00,F49,TX,CD
BBA00000000002455,2021-08-01 19:48:00,G38,DD,ZZ
BBA00000000002239,2021-08-01 19:49:00,G28,TX,CD
BBA00000000002456,2021-08-01 19:49:00,G38,DD,CD
BBA00000000002240,2021-08-01 19:50:00,F52,TX,CD
BBA00000000002457,2021-08-01 19:50:00,G08,DD,ZZ
BBA00000000002241,2021-08-01 19:51:00,G28,TX,XA
BBA00000000002458,2021-08-01 19:51:00,G38,DD,CD
BBA00000000002242,2021-08-01 19:52:00,G20,TX,ZZ
BBA00000000002459,2021-08-01 19:52:00,G08,DD,CD
BBA00000000002243,2021-08-01 19:53:00,G28,TX,ZZ
BBA00000000002460,2021-08-01 19:53:00,G08,DD,XA
BBA00000000002244,2021-08-01 19:54:00,G28,TX,ZZ
BBA00000000002461,2021-08-01 19:54:00,G08,DD,ZZ
BBA00000000002245,2021-08-01 19:55:00,G28,TX,CD
BBA00000000002462,2021-08-01 19:55:00,G38,DD,ZZ
BBA00000000002246,2021-08-01 19:56:00,G20,TX,CD
BBA00000000002463,2021-08-01 19:56:00,G38,DD,CD
BBA00000000002247,2021-08-01 19:57:00,F49,TX,CD
BBA00000000002464,2021-08-01 19:57:00,G38,DD,CD
BBA00000000002248,2021-08-01 19:58:00,G28,TX,ZZ
BBA00000000002465,2021-08-01 19:58:00,G08,DD,XA
BBA00000000002249,2021-08-01 19:59:00,G28,TX,CD
BBA00000000002466,2021-08-01 19:59:00,G08,DD,CD
BBA00000000002250,2021-08-01 20:00:00,F49,TX,XA
BBA00000000002467,2021-08-01 20:00:00,G08,DD,CD
BBA00000000002251,2021-08-01 20:01:00,G28,TX,CD
BBA00000000002468,2021-08-01 20:01:00,G08,DD,CD
BBA00000000002252,2021-08-01 20:02:00,F49,TX,CD
BBA00000000002469,2021-08-01 20:02:00,G08,DD,CD
BBA00000000002253,2021-08-01 20:03:00,G28,TX,CD
BBA00000000002470,2021-08-01 20:03:00,G08,DD,ZZ
BBA00000000002254,2021-08-01 20:04:00,G28,TX,CD
BBA00000000002471,2021-08-01 20:04:00,G08,DD,CD
BBA00000000002255,2021-08-01 20:05:00,G20,TX,CD
BBA00000000002472,2021-08-01 20:05:00,G08,DD,ZZ
BBA00000000002256,2021-08-01 20:06:00,G28,TX,XA
BBA00000000002473,2021-08-01 20:06:00,G38,DD,XA
BBA00000000002257,2021-08-01 20:07:00,F52,TX,XA
BBA00000000002474,2021-08-01 20:07:00,G38,DD,CD
BBA00000000002258,2021-08-01 20:08:00,F52,TX,CD
BBA00000000002475,2021-08-01 20:08:00,G38,DD,ZZ
BBA00000000002259,2021-08-01 20:09:00,G28,TX,ZZ
BBA00000000002476,2021-08-01 20:09:00,G08,DD,CD
BBA00000000002260,2021-08-01 20:10:00,F49,TX,CD
BBA00000000002477,2021-08-01 20:10:00,G38,DD,CD
BBA00000000002261,2021-08-01 20:11:00,F49,TX,ZZ
BBA00000000002478,2021-08-01 20:11:00,G38,DD,ZZ
BBA00000000002262,2021-08-01 20:12:00,G28,TX,ZZ
BBA00000000002479,2021-08-01 20:12:00,G08,DD,ZZ
BBA00000000002263,2021-08-01 20:13:00,G28,TX,ZZ
BBA00000000002480,2021-08-01 20:13:00,G08,DD,CD
BBA00000000002264,2021-08-01 20:14:00,G28,TX,ZZ
BBA00000000002481,2021-08-01 20:14:00,G08,DD,XA
BBA00000000002265,2021-08-01 20:15:00,G28,TX,XA
BBA00000000002482,2021-08-01 20:15:00,G38,DD,CD
BBA00000000002266,2021-08-01 20:16:00,F49,TX,CD
BBA00000000002483,2021-08-01 20:16:00,G38,DD,CD
BBA00000000002267,2021-08-01 20:17:00,G28,TX,ZZ
BBA00000000002484,2021-08-01 20:17:00,G08,DD,CD
BBA00000000002268,2021-08-01 20:18:00,G28,TX,CD
BBA00000000002485,2021-08-01 20:18:00,G08,DD,CD
BBA00000000002269,2021-08-01 20:19:00,F49,TX,CD
BBA00000000002486,2021-08-01 20:19:00,G08,DD,ZZ
BBA00000000002270,2021-08-01 20:20:00,G28,TX,XA
BBA00000000002487,2021-08-01 20:20:00,G38,DD,ZZ
BBA00000000002271,2021-08-01 20:21:00,F49,TX,ZZ
BBA00000000002488,2021-08-01 20:21:00,G08,DD,XA
BBA00000000002272,2021-08-01 20:22:00,G28,TX,ZZ
BBA00000000002489,2021-08-01 20:22:00,G38,DD,XA
BBA00000000002273,2021-08-01 20:23:00,G20,TX,ZZ
BBA00000000002490,2021-08-01 20:23:00,G38,DD,XA
BBA00000000002274,2021-08-01 20:24:00,G28,TX,ZZ
BBA00000000002491,2021-08-01 20:24:00,G08,DD,CD
BBA00000000002275,2021-08-01 20:25:00,G28,TX,ZZ
BBA00000000002677,2021-08-01 20:25:00,G08,DD,ZZ
BBA00000000002276,2021-08-01 20:26:00,F49,TX,ZZ
BBA00000000002678,2021-08-01 20:26:00,G38,DD,ZZ
BBA00000000002277,2021-08-01 20:27:00,F49,TX,XA
BBA00000000002679,2021-08-01 20:27:00,G08,DD,XA
BBA00000000002278,2021-08-01 20:28:00,G28,TX,ZZ
BBA00000000002680,2021-08-01 20:28:00,G08,DD,ZZ
BBA00000000002279,2021-08-01 20:29:00,F49,TX,CD
BBA00000000002681,2021-08-01 20:29:00,G38,DD,ZZ
BBA00000000002280,2021-08-01 20:30:00,F49,TX,CD
BBA00000000002682,2021-08-01 20:30:00,G08,DD,ZZ
BBA00000000002281,2021-08-01 20:31:00,G28,TX,XA
BBA00000000002683,2021-08-01 20:31:00,G38,DD,CD
BBA00000000002282,2021-08-01 20:32:00,G28,TX,XA
BBA00000000002684,2021-08-01 20:32:00,G08,DD,CD
BBA00000000002283,2021-08-01 20:33:00,G28,TX,XA
BBA00000000002685,2021-08-01 20:33:00,G38,DD,ZZ
BBA00000000002284,2021-08-01 20:34:00,F49,TX,ZZ
BBA00000000002686,2021-08-01 20:34:00,G08,DD,CD
BBA00000000002285,2021-08-01 20:35:00,F52,TX,XA
BBA00000000002687,2021-08-01 20:35:00,G38,DD,CD
BBA00000000002286,2021-08-01 20:36:00,G28,TX,CD
BBA00000000002688,2021-08-01 20:36:00,G08,DD,ZZ
BBA00000000002287,2021-08-01 20:37:00,F49,TX,XA
BBA00000000002689,2021-08-01 20:37:00,G38,DD,CD
BBA00000000002288,2021-08-01 20:38:00,G28,TX,ZZ
BBA00000000002690,2021-08-01 20:38:00,G38,DD,XA
BBA00000000002289,2021-08-01 20:39:00,G28,TX,ZZ
BBA00000000002691,2021-08-01 20:39:00,G08,DD,ZZ
BBA00000000002290,2021-08-01 20:40:00,G28,TX,ZZ
BBA00000000002692,2021-08-01 20:40:00,G08,DD,ZZ
BBA00000000002291,2021-08-01 20:41:00,G28,TX,CD
BBA00000000002693,2021-08-01 20:41:00,G38,DD,CD
BBA00000000002292,2021-08-01 20:42:00,G28,TX,ZZ
BBA00000000002694,2021-08-01 20:42:00,G38,DD,CD
BBA00000000002293,2021-08-01 20:43:00,G28,TX,CD
BBA00000000002695,2021-08-01 20:43:00,G08,DD,CD
BBA00000000002294,2021-08-01 20:44:00,F49,TX,CD
BBA00000000002696,2021-08-01 20:44:00,G38,DD,CD
BBA00000000002295,2021-08-01 20:45:00,G28,TX,CD
BBA00000000002697,2021-08-01 20:45:00,G38,DD,CD
BBA00000000002296,2021-08-01 20:46:00,F49,TX,CD
BBA00000000002698,2021-08-01 20:46:00,G38,DD,XA
BBA00000000002297,2021-08-01 20:47:00,G28,TX,CD
BBA00000000002699,2021-08-01 20:47:00,G08,DD,ZZ
BBA00000000002298,2021-08-01 20:48:00,G28,TX,CD
BBA00000000002700,2021-08-01 20:48:00,G38,DD,CD
BBA00000000002299,2021-08-01 20:49:00,G28,TX,ZZ
BBA00000000002701,2021-08-01 20:49:00,G08,DD,CD
BBA00000000002300,2021-08-01 20:50:00,G28,TX,ZZ
BBA00000000002702,2021-08-01 20:50:00,G08,DD,ZZ
BBA00000000002301,2021-08-01 20:51:00,F49,TX,ZZ
BBA00000000002703,2021-08-01 20:51:00,G08,DD,CD
BBA00000000002302,2021-08-01 20:52:00,G28,TX,XA
BBA00000000002704,2021-08-01 20:52:00,G08,DD,CD
BBA00000000002303,2021-08-01 20:53:00,G28,TX,CD
BBA00000000002705,2021-08-01 20:53:00,G08,DD,ZZ
BBA00000000002304,2021-08-01 20:54:00,G28,TX,CD
BBA00000000002706,2021-08-01 20:54:00,G08,DD,ZZ
BBA00000000002305,2021-08-01 20:55:00,F49,TX,XA
BBA00000000002707,2021-08-01 20:55:00,G08,DD,CD
BBA00000000002306,2021-08-01 20:56:00,G28,TX,CD
BBA00000000002708,2021-08-01 20:56:00,G38,DD,ZZ
BBA00000000002307,2021-08-01 20:57:00,F52,TX,CD
BBA00000000002709,2021-08-01 20:57:00,G08,DD,XA
BBA00000000002308,2021-08-01 20:58:00,G28,TX,ZZ
BBA00000000002710,2021-08-01 20:58:00,G38,DD,CD
BBA00000000002309,2021-08-01 20:59:00,G28,TX,ZZ
BBA00000000002711,2021-08-01 20:59:00,G08,DD,CD
BBA00000000002310,2021-08-01 21:00:00,F49,TX,CD
BBA00000000002712,2021-08-01 21:00:00,G08,DD,ZZ
BBA00000000002311,2021-08-01 21:01:00,F49,TX,CD
BBA00000000002713,2021-08-01 21:01:00,G08,DD,CD
BBA00000000002312,2021-08-01 21:02:00,G28,TX,CD
BBA00000000002714,2021-08-01 21:02:00,G08,DD,CD
BBA00000000002313,2021-08-01 21:03:00,G28,TX,XA
BBA00000000002715,2021-08-01 21:03:00,G08,DD,CD
BBA00000000002314,2021-08-01 21:04:00,G28,TX,CD
BBA00000000002716,2021-08-01 21:04:00,G38,DD,CD
BBA00000000002315,2021-08-01 21:05:00,F52,TX,CD
BBA00000000002717,2021-08-01 21:05:00,G08,DD,ZZ
BBA00000000002316,2021-08-01 21:06:00,F52,TX,CD
BBA00000000002718,2021-08-01 21:06:00,G08,DD,ZZ
BBA00000000002317,2021-08-01 21:07:00,F49,TX,CD
BBA00000000002719,2021-08-01 21:07:00,G38,DD,CD
BBA00000000002492,2021-08-01 21:08:00,G28,TX,XA
BBA00000000002720,2021-08-01 21:08:00,G08,DD,ZZ
BBA00000000002493,2021-08-01 21:09:00,F52,TX,XA
BBA00000000002721,2021-08-01 21:09:00,G08,DD,ZZ
BBA00000000002494,2021-08-01 21:10:00,G28,TX,CD
BBA00000000002722,2021-08-01 21:10:00,G38,DD,XA
BBA00000000002495,2021-08-01 21:11:00,F49,TX,CD
BBA00000000002723,2021-08-01 21:11:00,G38,DD,XA
BBA00000000002496,2021-08-01 21:12:00,F49,TX,CD
BBA00000000002724,2021-08-01 21:12:00,G08,DD,XA
BBA00000000002497,2021-08-01 21:13:00,G20,TX,ZZ
BBA00000000002725,2021-08-01 21:13:00,G38,DD,XA
BBA00000000002498,2021-08-01 21:14:00,F39,TX,XA
BBA00000000002726,2021-08-01 21:14:00,G38,DD,XA
BBA00000000002499,2021-08-01 21:15:00,F52,TX,ZZ
BBA00000000002727,2021-08-01 21:15:00,G08,DD,XA
BBA00000000002500,2021-08-01 21:16:00,F49,TX,CD
BBA00000000002728,2021-08-01 21:16:00,G08,DD,ZZ
BBA00000000002501,2021-08-01 21:17:00,G28,TX,ZZ
BBA00000000002729,2021-08-01 21:17:00,G08,DD,XA
BBA00000000002502,2021-08-01 21:18:00,F49,TX,CD
BBA00000000002730,2021-08-01 21:18:00,G38,DD,XA
BBA00000000002503,2021-08-01 21:19:00,F49,TX,ZZ
BBA00000000002731,2021-08-01 21:19:00,G38,DD,XA
BBA00000000002504,2021-08-01 21:20:00,G28,TX,XA
BBA00000000002732,2021-08-01 21:20:00,G38,DD,XA
BBA00000000002505,2021-08-01 21:21:00,F52,TX,CD
BBA00000000002733,2021-08-01 21:21:00,G08,DD,CD
BBA00000000002506,2021-08-01 21:22:00,F49,TX,XA
BBA00000000002734,2021-08-01 21:22:00,G38,DD,CD
BBA00000000002507,2021-08-01 21:23:00,F49,TX,XA
BBA00000000002735,2021-08-01 21:23:00,G38,DD,ZZ
BBA00000000002508,2021-08-01 21:24:00,F39,TX,XA
BBA00000000002736,2021-08-01 21:24:00,G38,DD,CD
BBA00000000002509,2021-08-01 21:25:00,F49,TX,CD
BBA00000000002737,2021-08-01 21:25:00,G08,DD,XA
BBA00000000002510,2021-08-01 21:26:00,G28,TX,XA
BBA00000000002738,2021-08-01 21:26:00,G08,DD,ZZ
BBA00000000002511,2021-08-01 21:27:00,F52,TX,XA
BBA00000000002739,2021-08-01 21:27:00,G08,DD,ZZ
BBA00000000002512,2021-08-01 21:28:00,G20,TX,CD
BBA00000000002740,2021-08-01 21:28:00,G08,DD,ZZ
BBA00000000002513,2021-08-01 21:29:00,F49,TX,CD
BBA00000000002741,2021-08-01 21:29:00,G38,DD,CD
BBA00000000002514,2021-08-01 21:30:00,G28,TX,CD
BBA00000000002742,2021-08-01 21:30:00,G38,DD,CD
BBA00000000002515,2021-08-01 21:31:00,F52,TX,XA
BBA00000000002743,2021-08-01 21:31:00,G38,DD,ZZ
BBA00000000002516,2021-08-01 21:32:00,G28,TX,CD
BBA00000000002744,2021-08-01 21:32:00,G38,DD,ZZ
BBA00000000002517,2021-08-01 21:33:00,G20,TX,XA
BBA00000000002745,2021-08-01 21:33:00,G08,DD,CD
BBA00000000002518,2021-08-01 21:34:00,F49,TX,ZZ
BBA00000000002746,2021-08-01 21:34:00,G38,DD,CD
BBA00000000002519,2021-08-01 21:35:00,G28,TX,XA
BBA00000000002747,2021-08-01 21:35:00,G08,DD,XA
BBA00000000002520,2021-08-01 21:36:00,F49,TX,XA
BBA00000000002748,2021-08-01 21:36:00,G08,DD,XA
BBA00000000002521,2021-08-01 21:37:00,F49,TX,ZZ
BBA00000000002749,2021-08-01 21:37:00,G38,DD,ZZ
BBA00000000002522,2021-08-01 21:38:00,F49,TX,ZZ
BBA00000000002750,2021-08-01 21:38:00,G38,DD,XA
BBA00000000002523,2021-08-01 21:39:00,G28,TX,XA
BBA00000000002751,2021-08-01 21:39:00,G38,DD,ZZ
BBA00000000002524,2021-08-01 21:40:00,G28,TX,ZZ
BBA00000000002752,2021-08-01 21:40:00,G38,DD,XA
BBA00000000002525,2021-08-01 21:41:00,F52,TX,CD
BBA00000000002753,2021-08-01 21:41:00,G38,DD,CD
BBA00000000002526,2021-08-01 21:42:00,G20,TX,ZZ
BBA00000000002754,2021-08-01 21:42:00,G08,DD,CD
BBA00000000002527,2021-08-01 21:43:00,G28,TX,ZZ
BBA00000000002755,2021-08-01 21:43:00,G08,DD,XA
BBA00000000002528,2021-08-01 21:44:00,G28,TX,CD
BBA00000000002756,2021-08-01 21:44:00,G08,DD,XA
BBA00000000002529,2021-08-01 21:45:00,G28,TX,XA
BBA00000000002757,2021-08-01 21:45:00,G38,DD,CD
BBA00000000002530,2021-08-01 21:46:00,G28,TX,XA
BBA00000000002758,2021-08-01 21:46:00,G08,DD,XA
BBA00000000002531,2021-08-01 21:47:00,G28,TX,XA
BBA00000000002759,2021-08-01 21:47:00,G38,DD,CD
BBA00000000002532,2021-08-01 21:48:00,F49,TX,XA
BBA00000000002760,2021-08-01 21:48:00,G38,DD,CD
BBA00000000002533,2021-08-01 21:49:00,G28,TX,XA
BBA00000000002761,2021-08-01 21:49:00,G08,DD,CD
BBA00000000002534,2021-08-01 21:50:00,G28,TX,XA
BBA00000000002762,2021-08-01 21:50:00,G38,DD,XA
BBA00000000002535,2021-08-01 21:51:00,G20,TX,ZZ
BBA00000000002763,2021-08-01 21:51:00,G08,DD,CD
BBA00000000002536,2021-08-01 21:52:00,G28,TX,XA
BBA00000000002764,2021-08-01 21:52:00,G08,DD,XA
BBA00000000002537,2021-08-01 21:53:00,F49,TX,CD
BBA00000000002765,2021-08-01 21:53:00,G08,DD,XA
BBA00000000002538,2021-08-01 21:54:00,G28,TX,XA
BBA00000000002766,2021-08-01 21:54:00,G08,DD,XA
BBA00000000002539,2021-08-01 21:55:00,G28,TX,CD
BBA00000000002767,2021-08-01 21:55:00,G38,DD,CD
BBA00000000002540,2021-08-01 21:56:00,F52,TX,ZZ
BBA00000000002768,2021-08-01 21:56:00,G08,DD,CD
BBA00000000002541,2021-08-01 21:57:00,F49,TX,ZZ
BBA00000000002769,2021-08-01 21:57:00,G38,DD,ZZ
BBA00000000002542,2021-08-01 21:58:00,G28,TX,ZZ
BBA00000000002770,2021-08-01 21:58:00,G08,DD,ZZ
BBA00000000002543,2021-08-01 21:59:00,G28,TX,XA
BBA00000000002771,2021-08-01 21:59:00,G38,DD,CD
BBA00000000002544,2021-08-01 22:00:00,G28,TX,XA
BBA00000000002772,2021-08-01 22:00:00,G08,DD,XA
BBA00000000002545,2021-08-01 22:01:00,F39,TX,XA
BBA00000000002773,2021-08-01 22:01:00,G08,DD,XA
BBA00000000002546,2021-08-01 22:02:00,G28,TX,XA
BBA00000000002774,2021-08-01 22:02:00,G08,DD,CD
BBA00000000002547,2021-08-01 22:03:00,G28,TX,CD
BBA00000000002775,2021-08-01 22:03:00,G38,DD,ZZ
BBA00000000002548,2021-08-01 22:04:00,G20,TX,XA
BBA00000000002776,2021-08-01 22:04:00,G08,DD,ZZ
BBA00000000002549,2021-08-01 22:05:00,G28,TX,CD
BBA00000000002777,2021-08-01 22:05:00,G08,DD,CD
BBA00000000002550,2021-08-01 22:06:00,G28,TX,CD
BBA00000000002778,2021-08-01 22:06:00,G38,DD,ZZ
BBA00000000002551,2021-08-01 22:07:00,F39,TX,CD
BBA00000000002779,2021-08-01 22:07:00,G08,DD,XA
BBA00000000002552,2021-08-01 22:08:00,G28,TX,CD
BBA00000000002780,2021-08-01 22:08:00,G38,DD,ZZ
BBA00000000002553,2021-08-01 22:09:00,F49,TX,CD
BBA00000000002781,2021-08-01 22:09:00,G08,DD,ZZ
BBA00000000002554,2021-08-01 22:10:00,G28,TX,CD
BBA00000000002782,2021-08-01 22:10:00,G38,DD,CD
BBA00000000002555,2021-08-01 22:11:00,G28,TX,XA
BBA00000000002783,2021-08-01 22:11:00,G08,DD,CD
BBA00000000002556,2021-08-01 22:12:00,G28,TX,CD
BBA00000000002784,2021-08-01 22:12:00,G08,DD,XA
